,BEGIN_POST,END_POST,crash_num,crash,month,day,hour,min,zone_id
45,3.0,5.0,1,yes,3,15,1,12,6552.0
45,3.0,5.0,1,yes,3,15,1,12,6568.0
45,3.0,5.0,1,yes,3,15,1,12,6588.0
45,3.0,5.0,1,yes,3,15,1,12,7043.0
45,3.0,5.0,1,yes,3,15,1,12,7080.0
45,3.0,5.0,1,yes,3,15,1,12,7739.0
45,3.0,5.0,1,yes,3,15,1,12,9682.0
45,3.0,5.0,1,yes,3,15,1,12,9697.0
45,3.0,5.0,1,yes,3,15,1,12,9699.0
45,3.0,5.0,1,yes,3,15,1,12,9745.0
45,3.0,5.0,1,yes,3,15,1,12,9747.0
45,3.0,5.0,1,yes,3,15,1,12,9748.0
45,3.0,5.0,1,yes,3,15,1,12,9751.0
45,3.0,5.0,1,yes,3,15,1,12,9753.0
45,3.0,5.0,1,yes,3,15,1,12,13520.0
45,3.0,5.0,1,yes,3,15,1,12,13521.0
46,3.0,5.0,1,yes,2,18,1,6,6110.0
46,3.0,5.0,1,yes,2,18,1,6,6564.0
46,3.0,5.0,1,yes,2,18,1,6,6587.0
46,3.0,5.0,1,yes,2,18,1,6,6834.0
46,3.0,5.0,1,yes,2,18,1,6,7042.0
46,3.0,5.0,1,yes,2,18,1,6,7045.0
46,3.0,5.0,1,yes,2,18,1,6,7738.0
46,3.0,5.0,1,yes,2,18,1,6,9681.0
46,3.0,5.0,1,yes,2,18,1,6,9698.0
46,3.0,5.0,1,yes,2,18,1,6,9744.0
46,3.0,5.0,1,yes,2,18,1,6,9746.0
46,3.0,5.0,1,yes,2,18,1,6,9749.0
46,3.0,5.0,1,yes,2,18,1,6,9750.0
46,3.0,5.0,1,yes,2,18,1,6,9752.0
46,3.0,5.0,1,yes,2,18,1,6,6147.0
46,3.0,5.0,1,yes,2,18,1,6,6552.0
46,3.0,5.0,1,yes,2,18,1,6,6568.0
46,3.0,5.0,1,yes,2,18,1,6,6588.0
46,3.0,5.0,1,yes,2,18,1,6,7043.0
46,3.0,5.0,1,yes,2,18,1,6,7080.0
46,3.0,5.0,1,yes,2,18,1,6,7739.0
46,3.0,5.0,1,yes,2,18,1,6,9682.0
46,3.0,5.0,1,yes,2,18,1,6,9697.0
46,3.0,5.0,1,yes,2,18,1,6,9699.0
46,3.0,5.0,1,yes,2,18,1,6,9745.0
46,3.0,5.0,1,yes,2,18,1,6,9747.0
46,3.0,5.0,1,yes,2,18,1,6,9748.0
46,3.0,5.0,1,yes,2,18,1,6,9751.0
46,3.0,5.0,1,yes,2,18,1,6,9753.0
46,3.0,5.0,1,yes,2,18,1,6,13520.0
46,3.0,5.0,1,yes,2,18,1,6,13521.0
47,3.0,5.0,1,yes,3,4,7,29,6110.0
47,3.0,5.0,1,yes,3,4,7,29,6564.0
47,3.0,5.0,1,yes,3,4,7,29,6587.0
47,3.0,5.0,1,yes,3,4,7,29,6834.0
47,3.0,5.0,1,yes,3,4,7,29,7042.0
47,3.0,5.0,1,yes,3,4,7,29,7045.0
47,3.0,5.0,1,yes,3,4,7,29,7738.0
47,3.0,5.0,1,yes,3,4,7,29,9681.0
47,3.0,5.0,1,yes,3,4,7,29,9698.0
47,3.0,5.0,1,yes,3,4,7,29,9744.0
47,3.0,5.0,1,yes,3,4,7,29,9746.0
47,3.0,5.0,1,yes,3,4,7,29,9749.0
47,3.0,5.0,1,yes,3,4,7,29,9750.0
47,3.0,5.0,1,yes,3,4,7,29,9752.0
47,3.0,5.0,1,yes,3,4,7,29,6147.0
47,3.0,5.0,1,yes,3,4,7,29,6552.0
47,3.0,5.0,1,yes,3,4,7,29,6568.0
47,3.0,5.0,1,yes,3,4,7,29,6588.0
47,3.0,5.0,1,yes,3,4,7,29,7043.0
47,3.0,5.0,1,yes,3,4,7,29,7080.0
47,3.0,5.0,1,yes,3,4,7,29,7739.0
47,3.0,5.0,1,yes,3,4,7,29,9682.0
47,3.0,5.0,1,yes,3,4,7,29,9697.0
47,3.0,5.0,1,yes,3,4,7,29,9699.0
47,3.0,5.0,1,yes,3,4,7,29,9745.0
47,3.0,5.0,1,yes,3,4,7,29,9747.0
47,3.0,5.0,1,yes,3,4,7,29,9748.0
47,3.0,5.0,1,yes,3,4,7,29,9751.0
47,3.0,5.0,1,yes,3,4,7,29,9753.0
47,3.0,5.0,1,yes,3,4,7,29,13520.0
47,3.0,5.0,1,yes,3,4,7,29,13521.0
48,3.0,5.0,1,yes,2,8,19,5,6110.0
48,3.0,5.0,1,yes,2,8,19,5,6564.0
48,3.0,5.0,1,yes,2,8,19,5,6587.0
48,3.0,5.0,1,yes,2,8,19,5,6834.0
48,3.0,5.0,1,yes,2,8,19,5,7042.0
48,3.0,5.0,1,yes,2,8,19,5,7045.0
48,3.0,5.0,1,yes,2,8,19,5,7738.0
48,3.0,5.0,1,yes,2,8,19,5,9681.0
48,3.0,5.0,1,yes,2,8,19,5,9698.0
48,3.0,5.0,1,yes,2,8,19,5,9744.0
48,3.0,5.0,1,yes,2,8,19,5,9746.0
48,3.0,5.0,1,yes,2,8,19,5,9749.0
48,3.0,5.0,1,yes,2,8,19,5,9750.0
48,3.0,5.0,1,yes,2,8,19,5,9752.0
48,3.0,5.0,1,yes,2,8,19,5,6147.0
48,3.0,5.0,1,yes,2,8,19,5,6552.0
48,3.0,5.0,1,yes,2,8,19,5,6568.0
48,3.0,5.0,1,yes,2,8,19,5,6588.0
48,3.0,5.0,1,yes,2,8,19,5,7043.0
48,3.0,5.0,1,yes,2,8,19,5,7080.0
48,3.0,5.0,1,yes,2,8,19,5,7739.0
48,3.0,5.0,1,yes,2,8,19,5,9682.0
48,3.0,5.0,1,yes,2,8,19,5,9697.0
48,3.0,5.0,1,yes,2,8,19,5,9699.0
48,3.0,5.0,1,yes,2,8,19,5,9745.0
48,3.0,5.0,1,yes,2,8,19,5,9747.0
48,3.0,5.0,1,yes,2,8,19,5,9748.0
48,3.0,5.0,1,yes,2,8,19,5,9751.0
48,3.0,5.0,1,yes,2,8,19,5,9753.0
48,3.0,5.0,1,yes,2,8,19,5,13520.0
48,3.0,5.0,1,yes,2,8,19,5,13521.0
49,3.0,5.0,1,yes,2,6,19,9,6110.0
49,3.0,5.0,1,yes,2,6,19,9,6564.0
49,3.0,5.0,1,yes,2,6,19,9,6587.0
49,3.0,5.0,1,yes,2,6,19,9,6834.0
49,3.0,5.0,1,yes,2,6,19,9,7042.0
49,3.0,5.0,1,yes,2,6,19,9,7045.0
49,3.0,5.0,1,yes,2,6,19,9,7738.0
49,3.0,5.0,1,yes,2,6,19,9,9681.0
49,3.0,5.0,1,yes,2,6,19,9,9698.0
49,3.0,5.0,1,yes,2,6,19,9,9744.0
49,3.0,5.0,1,yes,2,6,19,9,9746.0
49,3.0,5.0,1,yes,2,6,19,9,9749.0
49,3.0,5.0,1,yes,2,6,19,9,9750.0
49,3.0,5.0,1,yes,2,6,19,9,9752.0
49,3.0,5.0,1,yes,2,6,19,9,6147.0
49,3.0,5.0,1,yes,2,6,19,9,6552.0
49,3.0,5.0,1,yes,2,6,19,9,6568.0
49,3.0,5.0,1,yes,2,6,19,9,6588.0
49,3.0,5.0,1,yes,2,6,19,9,7043.0
49,3.0,5.0,1,yes,2,6,19,9,7080.0
49,3.0,5.0,1,yes,2,6,19,9,7739.0
49,3.0,5.0,1,yes,2,6,19,9,9682.0
49,3.0,5.0,1,yes,2,6,19,9,9697.0
49,3.0,5.0,1,yes,2,6,19,9,9699.0
49,3.0,5.0,1,yes,2,6,19,9,9745.0
49,3.0,5.0,1,yes,2,6,19,9,9747.0
49,3.0,5.0,1,yes,2,6,19,9,9748.0
49,3.0,5.0,1,yes,2,6,19,9,9751.0
49,3.0,5.0,1,yes,2,6,19,9,9753.0
49,3.0,5.0,1,yes,2,6,19,9,13520.0
49,3.0,5.0,1,yes,2,6,19,9,13521.0
50,3.0,5.0,1,yes,3,15,23,3,6110.0
50,3.0,5.0,1,yes,3,15,23,3,6564.0
50,3.0,5.0,1,yes,3,15,23,3,6587.0
50,3.0,5.0,1,yes,3,15,23,3,6834.0
50,3.0,5.0,1,yes,3,15,23,3,7042.0
50,3.0,5.0,1,yes,3,15,23,3,7045.0
50,3.0,5.0,1,yes,3,15,23,3,7738.0
50,3.0,5.0,1,yes,3,15,23,3,9681.0
50,3.0,5.0,1,yes,3,15,23,3,9698.0
50,3.0,5.0,1,yes,3,15,23,3,9744.0
50,3.0,5.0,1,yes,3,15,23,3,9746.0
50,3.0,5.0,1,yes,3,15,23,3,9749.0
50,3.0,5.0,1,yes,3,15,23,3,9750.0
50,3.0,5.0,1,yes,3,15,23,3,9752.0
50,3.0,5.0,1,yes,3,15,23,3,6147.0
50,3.0,5.0,1,yes,3,15,23,3,6552.0
50,3.0,5.0,1,yes,3,15,23,3,6568.0
50,3.0,5.0,1,yes,3,15,23,3,6588.0
50,3.0,5.0,1,yes,3,15,23,3,7043.0
50,3.0,5.0,1,yes,3,15,23,3,7080.0
50,3.0,5.0,1,yes,3,15,23,3,7739.0
50,3.0,5.0,1,yes,3,15,23,3,9682.0
50,3.0,5.0,1,yes,3,15,23,3,9697.0
50,3.0,5.0,1,yes,3,15,23,3,9699.0
50,3.0,5.0,1,yes,3,15,23,3,9745.0
50,3.0,5.0,1,yes,3,15,23,3,9747.0
50,3.0,5.0,1,yes,3,15,23,3,9748.0
50,3.0,5.0,1,yes,3,15,23,3,9751.0
50,3.0,5.0,1,yes,3,15,23,3,9753.0
50,3.0,5.0,1,yes,3,15,23,3,13520.0
50,3.0,5.0,1,yes,3,15,23,3,13521.0
51,3.0,5.0,1,yes,3,10,6,20,6110.0
51,3.0,5.0,1,yes,3,10,6,20,6564.0
51,3.0,5.0,1,yes,3,10,6,20,6587.0
51,3.0,5.0,1,yes,3,10,6,20,6834.0
51,3.0,5.0,1,yes,3,10,6,20,7042.0
51,3.0,5.0,1,yes,3,10,6,20,7045.0
51,3.0,5.0,1,yes,3,10,6,20,7738.0
51,3.0,5.0,1,yes,3,10,6,20,9681.0
51,3.0,5.0,1,yes,3,10,6,20,9698.0
51,3.0,5.0,1,yes,3,10,6,20,9744.0
51,3.0,5.0,1,yes,3,10,6,20,9746.0
51,3.0,5.0,1,yes,3,10,6,20,9749.0
51,3.0,5.0,1,yes,3,10,6,20,9750.0
51,3.0,5.0,1,yes,3,10,6,20,9752.0
51,3.0,5.0,1,yes,3,10,6,20,6147.0
51,3.0,5.0,1,yes,3,10,6,20,6552.0
51,3.0,5.0,1,yes,3,10,6,20,6568.0
51,3.0,5.0,1,yes,3,10,6,20,6588.0
51,3.0,5.0,1,yes,3,10,6,20,7043.0
51,3.0,5.0,1,yes,3,10,6,20,7080.0
51,3.0,5.0,1,yes,3,10,6,20,7739.0
51,3.0,5.0,1,yes,3,10,6,20,9682.0
51,3.0,5.0,1,yes,3,10,6,20,9697.0
51,3.0,5.0,1,yes,3,10,6,20,9699.0
51,3.0,5.0,1,yes,3,10,6,20,9745.0
51,3.0,5.0,1,yes,3,10,6,20,9747.0
51,3.0,5.0,1,yes,3,10,6,20,9748.0
51,3.0,5.0,1,yes,3,10,6,20,9751.0
51,3.0,5.0,1,yes,3,10,6,20,9753.0
51,3.0,5.0,1,yes,3,10,6,20,13520.0
51,3.0,5.0,1,yes,3,10,6,20,13521.0
52,3.0,5.0,1,yes,2,3,6,0,6110.0
52,3.0,5.0,1,yes,2,3,6,0,6564.0
52,3.0,5.0,1,yes,2,3,6,0,6587.0
52,3.0,5.0,1,yes,2,3,6,0,6834.0
52,3.0,5.0,1,yes,2,3,6,0,7042.0
52,3.0,5.0,1,yes,2,3,6,0,7045.0
52,3.0,5.0,1,yes,2,3,6,0,7738.0
52,3.0,5.0,1,yes,2,3,6,0,9681.0
52,3.0,5.0,1,yes,2,3,6,0,9698.0
52,3.0,5.0,1,yes,2,3,6,0,9744.0
52,3.0,5.0,1,yes,2,3,6,0,9746.0
52,3.0,5.0,1,yes,2,3,6,0,9749.0
52,3.0,5.0,1,yes,2,3,6,0,9750.0
52,3.0,5.0,1,yes,2,3,6,0,9752.0
52,3.0,5.0,1,yes,2,3,6,0,6147.0
52,3.0,5.0,1,yes,2,3,6,0,6552.0
52,3.0,5.0,1,yes,2,3,6,0,6568.0
52,3.0,5.0,1,yes,2,3,6,0,6588.0
52,3.0,5.0,1,yes,2,3,6,0,7043.0
52,3.0,5.0,1,yes,2,3,6,0,7080.0
52,3.0,5.0,1,yes,2,3,6,0,7739.0
52,3.0,5.0,1,yes,2,3,6,0,9682.0
52,3.0,5.0,1,yes,2,3,6,0,9697.0
52,3.0,5.0,1,yes,2,3,6,0,9699.0
52,3.0,5.0,1,yes,2,3,6,0,9745.0
52,3.0,5.0,1,yes,2,3,6,0,9747.0
52,3.0,5.0,1,yes,2,3,6,0,9748.0
52,3.0,5.0,1,yes,2,3,6,0,9751.0
52,3.0,5.0,1,yes,2,3,6,0,9753.0
52,3.0,5.0,1,yes,2,3,6,0,13520.0
52,3.0,5.0,1,yes,2,3,6,0,13521.0
53,3.0,5.0,1,yes,3,6,20,56,6110.0
53,3.0,5.0,1,yes,3,6,20,56,6564.0
53,3.0,5.0,1,yes,3,6,20,56,6587.0
53,3.0,5.0,1,yes,3,6,20,56,6834.0
53,3.0,5.0,1,yes,3,6,20,56,7042.0
53,3.0,5.0,1,yes,3,6,20,56,7045.0
53,3.0,5.0,1,yes,3,6,20,56,7738.0
53,3.0,5.0,1,yes,3,6,20,56,9681.0
53,3.0,5.0,1,yes,3,6,20,56,9698.0
53,3.0,5.0,1,yes,3,6,20,56,9744.0
53,3.0,5.0,1,yes,3,6,20,56,9746.0
53,3.0,5.0,1,yes,3,6,20,56,9749.0
53,3.0,5.0,1,yes,3,6,20,56,9750.0
53,3.0,5.0,1,yes,3,6,20,56,9752.0
53,3.0,5.0,1,yes,3,6,20,56,6147.0
53,3.0,5.0,1,yes,3,6,20,56,6552.0
53,3.0,5.0,1,yes,3,6,20,56,6568.0
53,3.0,5.0,1,yes,3,6,20,56,6588.0
53,3.0,5.0,1,yes,3,6,20,56,7043.0
53,3.0,5.0,1,yes,3,6,20,56,7080.0
53,3.0,5.0,1,yes,3,6,20,56,7739.0
53,3.0,5.0,1,yes,3,6,20,56,9682.0
53,3.0,5.0,1,yes,3,6,20,56,9697.0
53,3.0,5.0,1,yes,3,6,20,56,9699.0
53,3.0,5.0,1,yes,3,6,20,56,9745.0
53,3.0,5.0,1,yes,3,6,20,56,9747.0
53,3.0,5.0,1,yes,3,6,20,56,9748.0
53,3.0,5.0,1,yes,3,6,20,56,9751.0
53,3.0,5.0,1,yes,3,6,20,56,9753.0
53,3.0,5.0,1,yes,3,6,20,56,13520.0
53,3.0,5.0,1,yes,3,6,20,56,13521.0
54,3.0,5.0,1,yes,3,12,22,24,6110.0
54,3.0,5.0,1,yes,3,12,22,24,6564.0
54,3.0,5.0,1,yes,3,12,22,24,6587.0
54,3.0,5.0,1,yes,3,12,22,24,6834.0
54,3.0,5.0,1,yes,3,12,22,24,7042.0
54,3.0,5.0,1,yes,3,12,22,24,7045.0
54,3.0,5.0,1,yes,3,12,22,24,7738.0
54,3.0,5.0,1,yes,3,12,22,24,9681.0
54,3.0,5.0,1,yes,3,12,22,24,9698.0
54,3.0,5.0,1,yes,3,12,22,24,9744.0
54,3.0,5.0,1,yes,3,12,22,24,9746.0
54,3.0,5.0,1,yes,3,12,22,24,9749.0
54,3.0,5.0,1,yes,3,12,22,24,9750.0
54,3.0,5.0,1,yes,3,12,22,24,9752.0
54,3.0,5.0,1,yes,3,12,22,24,6147.0
54,3.0,5.0,1,yes,3,12,22,24,6552.0
54,3.0,5.0,1,yes,3,12,22,24,6568.0
54,3.0,5.0,1,yes,3,12,22,24,6588.0
54,3.0,5.0,1,yes,3,12,22,24,7043.0
54,3.0,5.0,1,yes,3,12,22,24,7080.0
54,3.0,5.0,1,yes,3,12,22,24,7739.0
54,3.0,5.0,1,yes,3,12,22,24,9682.0
54,3.0,5.0,1,yes,3,12,22,24,9697.0
54,3.0,5.0,1,yes,3,12,22,24,9699.0
54,3.0,5.0,1,yes,3,12,22,24,9745.0
54,3.0,5.0,1,yes,3,12,22,24,9747.0
54,3.0,5.0,1,yes,3,12,22,24,9748.0
54,3.0,5.0,1,yes,3,12,22,24,9751.0
54,3.0,5.0,1,yes,3,12,22,24,9753.0
54,3.0,5.0,1,yes,3,12,22,24,13520.0
54,3.0,5.0,1,yes,3,12,22,24,13521.0
55,3.0,5.0,1,yes,2,15,10,0,6110.0
55,3.0,5.0,1,yes,2,15,10,0,6564.0
55,3.0,5.0,1,yes,2,15,10,0,6587.0
55,3.0,5.0,1,yes,2,15,10,0,6834.0
55,3.0,5.0,1,yes,2,15,10,0,7042.0
55,3.0,5.0,1,yes,2,15,10,0,7045.0
55,3.0,5.0,1,yes,2,15,10,0,7738.0
55,3.0,5.0,1,yes,2,15,10,0,9681.0
55,3.0,5.0,1,yes,2,15,10,0,9698.0
55,3.0,5.0,1,yes,2,15,10,0,9744.0
55,3.0,5.0,1,yes,2,15,10,0,9746.0
55,3.0,5.0,1,yes,2,15,10,0,9749.0
55,3.0,5.0,1,yes,2,15,10,0,9750.0
55,3.0,5.0,1,yes,2,15,10,0,9752.0
55,3.0,5.0,1,yes,2,15,10,0,6147.0
55,3.0,5.0,1,yes,2,15,10,0,6552.0
55,3.0,5.0,1,yes,2,15,10,0,6568.0
55,3.0,5.0,1,yes,2,15,10,0,6588.0
55,3.0,5.0,1,yes,2,15,10,0,7043.0
55,3.0,5.0,1,yes,2,15,10,0,7080.0
55,3.0,5.0,1,yes,2,15,10,0,7739.0
55,3.0,5.0,1,yes,2,15,10,0,9682.0
55,3.0,5.0,1,yes,2,15,10,0,9697.0
55,3.0,5.0,1,yes,2,15,10,0,9699.0
55,3.0,5.0,1,yes,2,15,10,0,9745.0
55,3.0,5.0,1,yes,2,15,10,0,9747.0
55,3.0,5.0,1,yes,2,15,10,0,9748.0
55,3.0,5.0,1,yes,2,15,10,0,9751.0
55,3.0,5.0,1,yes,2,15,10,0,9753.0
55,3.0,5.0,1,yes,2,15,10,0,13520.0
55,3.0,5.0,1,yes,2,15,10,0,13521.0
56,3.0,5.0,1,yes,4,29,13,28,6110.0
56,3.0,5.0,1,yes,4,29,13,28,6564.0
56,3.0,5.0,1,yes,4,29,13,28,6587.0
56,3.0,5.0,1,yes,4,29,13,28,6834.0
56,3.0,5.0,1,yes,4,29,13,28,7042.0
56,3.0,5.0,1,yes,4,29,13,28,7045.0
56,3.0,5.0,1,yes,4,29,13,28,7738.0
56,3.0,5.0,1,yes,4,29,13,28,9681.0
56,3.0,5.0,1,yes,4,29,13,28,9698.0
56,3.0,5.0,1,yes,4,29,13,28,9744.0
56,3.0,5.0,1,yes,4,29,13,28,9746.0
56,3.0,5.0,1,yes,4,29,13,28,9749.0
56,3.0,5.0,1,yes,4,29,13,28,9750.0
56,3.0,5.0,1,yes,4,29,13,28,9752.0
56,3.0,5.0,1,yes,4,29,13,28,6147.0
56,3.0,5.0,1,yes,4,29,13,28,6552.0
56,3.0,5.0,1,yes,4,29,13,28,6568.0
56,3.0,5.0,1,yes,4,29,13,28,6588.0
56,3.0,5.0,1,yes,4,29,13,28,7043.0
56,3.0,5.0,1,yes,4,29,13,28,7080.0
56,3.0,5.0,1,yes,4,29,13,28,7739.0
56,3.0,5.0,1,yes,4,29,13,28,9682.0
56,3.0,5.0,1,yes,4,29,13,28,9697.0
56,3.0,5.0,1,yes,4,29,13,28,9699.0
56,3.0,5.0,1,yes,4,29,13,28,9745.0
56,3.0,5.0,1,yes,4,29,13,28,9747.0
56,3.0,5.0,1,yes,4,29,13,28,9748.0
56,3.0,5.0,1,yes,4,29,13,28,9751.0
56,3.0,5.0,1,yes,4,29,13,28,9753.0
56,3.0,5.0,1,yes,4,29,13,28,13520.0
56,3.0,5.0,1,yes,4,29,13,28,13521.0
57,3.0,5.0,1,yes,4,5,21,38,6110.0
57,3.0,5.0,1,yes,4,5,21,38,6564.0
57,3.0,5.0,1,yes,4,5,21,38,6587.0
57,3.0,5.0,1,yes,4,5,21,38,6834.0
57,3.0,5.0,1,yes,4,5,21,38,7042.0
57,3.0,5.0,1,yes,4,5,21,38,7045.0
57,3.0,5.0,1,yes,4,5,21,38,7738.0
57,3.0,5.0,1,yes,4,5,21,38,9681.0
57,3.0,5.0,1,yes,4,5,21,38,9698.0
57,3.0,5.0,1,yes,4,5,21,38,9744.0
57,3.0,5.0,1,yes,4,5,21,38,9746.0
57,3.0,5.0,1,yes,4,5,21,38,9749.0
57,3.0,5.0,1,yes,4,5,21,38,9750.0
57,3.0,5.0,1,yes,4,5,21,38,9752.0
57,3.0,5.0,1,yes,4,5,21,38,6147.0
57,3.0,5.0,1,yes,4,5,21,38,6552.0
57,3.0,5.0,1,yes,4,5,21,38,6568.0
57,3.0,5.0,1,yes,4,5,21,38,6588.0
57,3.0,5.0,1,yes,4,5,21,38,7043.0
57,3.0,5.0,1,yes,4,5,21,38,7080.0
57,3.0,5.0,1,yes,4,5,21,38,7739.0
57,3.0,5.0,1,yes,4,5,21,38,9682.0
57,3.0,5.0,1,yes,4,5,21,38,9697.0
57,3.0,5.0,1,yes,4,5,21,38,9699.0
57,3.0,5.0,1,yes,4,5,21,38,9745.0
57,3.0,5.0,1,yes,4,5,21,38,9747.0
57,3.0,5.0,1,yes,4,5,21,38,9748.0
57,3.0,5.0,1,yes,4,5,21,38,9751.0
57,3.0,5.0,1,yes,4,5,21,38,9753.0
57,3.0,5.0,1,yes,4,5,21,38,13520.0
57,3.0,5.0,1,yes,4,5,21,38,13521.0
58,3.0,5.0,1,yes,3,4,6,7,6110.0
58,3.0,5.0,1,yes,3,4,6,7,6564.0
58,3.0,5.0,1,yes,3,4,6,7,6587.0
58,3.0,5.0,1,yes,3,4,6,7,6834.0
58,3.0,5.0,1,yes,3,4,6,7,7042.0
58,3.0,5.0,1,yes,3,4,6,7,7045.0
58,3.0,5.0,1,yes,3,4,6,7,7738.0
58,3.0,5.0,1,yes,3,4,6,7,9681.0
58,3.0,5.0,1,yes,3,4,6,7,9698.0
58,3.0,5.0,1,yes,3,4,6,7,9744.0
58,3.0,5.0,1,yes,3,4,6,7,9746.0
58,3.0,5.0,1,yes,3,4,6,7,9749.0
58,3.0,5.0,1,yes,3,4,6,7,9750.0
58,3.0,5.0,1,yes,3,4,6,7,9752.0
58,3.0,5.0,1,yes,3,4,6,7,6147.0
58,3.0,5.0,1,yes,3,4,6,7,6552.0
58,3.0,5.0,1,yes,3,4,6,7,6568.0
58,3.0,5.0,1,yes,3,4,6,7,6588.0
58,3.0,5.0,1,yes,3,4,6,7,7043.0
58,3.0,5.0,1,yes,3,4,6,7,7080.0
58,3.0,5.0,1,yes,3,4,6,7,7739.0
58,3.0,5.0,1,yes,3,4,6,7,9682.0
58,3.0,5.0,1,yes,3,4,6,7,9697.0
58,3.0,5.0,1,yes,3,4,6,7,9699.0
58,3.0,5.0,1,yes,3,4,6,7,9745.0
58,3.0,5.0,1,yes,3,4,6,7,9747.0
58,3.0,5.0,1,yes,3,4,6,7,9748.0
58,3.0,5.0,1,yes,3,4,6,7,9751.0
58,3.0,5.0,1,yes,3,4,6,7,9753.0
58,3.0,5.0,1,yes,3,4,6,7,13520.0
58,3.0,5.0,1,yes,3,4,6,7,13521.0
59,3.0,5.0,1,yes,2,22,21,30,6110.0
59,3.0,5.0,1,yes,2,22,21,30,6564.0
59,3.0,5.0,1,yes,2,22,21,30,6587.0
59,3.0,5.0,1,yes,2,22,21,30,6834.0
59,3.0,5.0,1,yes,2,22,21,30,7042.0
59,3.0,5.0,1,yes,2,22,21,30,7045.0
59,3.0,5.0,1,yes,2,22,21,30,7738.0
59,3.0,5.0,1,yes,2,22,21,30,9681.0
59,3.0,5.0,1,yes,2,22,21,30,9698.0
59,3.0,5.0,1,yes,2,22,21,30,9744.0
59,3.0,5.0,1,yes,2,22,21,30,9746.0
59,3.0,5.0,1,yes,2,22,21,30,9749.0
59,3.0,5.0,1,yes,2,22,21,30,9750.0
59,3.0,5.0,1,yes,2,22,21,30,9752.0
59,3.0,5.0,1,yes,2,22,21,30,6147.0
59,3.0,5.0,1,yes,2,22,21,30,6552.0
59,3.0,5.0,1,yes,2,22,21,30,6568.0
59,3.0,5.0,1,yes,2,22,21,30,6588.0
59,3.0,5.0,1,yes,2,22,21,30,7043.0
59,3.0,5.0,1,yes,2,22,21,30,7080.0
59,3.0,5.0,1,yes,2,22,21,30,7739.0
59,3.0,5.0,1,yes,2,22,21,30,9682.0
59,3.0,5.0,1,yes,2,22,21,30,9697.0
59,3.0,5.0,1,yes,2,22,21,30,9699.0
59,3.0,5.0,1,yes,2,22,21,30,9745.0
59,3.0,5.0,1,yes,2,22,21,30,9747.0
59,3.0,5.0,1,yes,2,22,21,30,9748.0
59,3.0,5.0,1,yes,2,22,21,30,9751.0
59,3.0,5.0,1,yes,2,22,21,30,9753.0
59,3.0,5.0,1,yes,2,22,21,30,13520.0
59,3.0,5.0,1,yes,2,22,21,30,13521.0
60,3.0,5.0,1,yes,3,14,1,50,6110.0
60,3.0,5.0,1,yes,3,14,1,50,6564.0
60,3.0,5.0,1,yes,3,14,1,50,6587.0
60,3.0,5.0,1,yes,3,14,1,50,6834.0
60,3.0,5.0,1,yes,3,14,1,50,7042.0
60,3.0,5.0,1,yes,3,14,1,50,7045.0
60,3.0,5.0,1,yes,3,14,1,50,7738.0
60,3.0,5.0,1,yes,3,14,1,50,9681.0
60,3.0,5.0,1,yes,3,14,1,50,9698.0
60,3.0,5.0,1,yes,3,14,1,50,9744.0
60,3.0,5.0,1,yes,3,14,1,50,9746.0
60,3.0,5.0,1,yes,3,14,1,50,9749.0
60,3.0,5.0,1,yes,3,14,1,50,9750.0
60,3.0,5.0,1,yes,3,14,1,50,9752.0
60,3.0,5.0,1,yes,3,14,1,50,6147.0
60,3.0,5.0,1,yes,3,14,1,50,6552.0
60,3.0,5.0,1,yes,3,14,1,50,6568.0
60,3.0,5.0,1,yes,3,14,1,50,6588.0
60,3.0,5.0,1,yes,3,14,1,50,7043.0
60,3.0,5.0,1,yes,3,14,1,50,7080.0
60,3.0,5.0,1,yes,3,14,1,50,7739.0
60,3.0,5.0,1,yes,3,14,1,50,9682.0
60,3.0,5.0,1,yes,3,14,1,50,9697.0
60,3.0,5.0,1,yes,3,14,1,50,9699.0
60,3.0,5.0,1,yes,3,14,1,50,9745.0
60,3.0,5.0,1,yes,3,14,1,50,9747.0
60,3.0,5.0,1,yes,3,14,1,50,9748.0
60,3.0,5.0,1,yes,3,14,1,50,9751.0
60,3.0,5.0,1,yes,3,14,1,50,9753.0
60,3.0,5.0,1,yes,3,14,1,50,13520.0
60,3.0,5.0,1,yes,3,14,1,50,13521.0
61,3.0,5.0,1,yes,2,21,18,44,6110.0
61,3.0,5.0,1,yes,2,21,18,44,6564.0
61,3.0,5.0,1,yes,2,21,18,44,6587.0
61,3.0,5.0,1,yes,2,21,18,44,6834.0
61,3.0,5.0,1,yes,2,21,18,44,7042.0
61,3.0,5.0,1,yes,2,21,18,44,7045.0
61,3.0,5.0,1,yes,2,21,18,44,7738.0
61,3.0,5.0,1,yes,2,21,18,44,9681.0
61,3.0,5.0,1,yes,2,21,18,44,9698.0
61,3.0,5.0,1,yes,2,21,18,44,9744.0
61,3.0,5.0,1,yes,2,21,18,44,9746.0
61,3.0,5.0,1,yes,2,21,18,44,9749.0
61,3.0,5.0,1,yes,2,21,18,44,9750.0
61,3.0,5.0,1,yes,2,21,18,44,9752.0
61,3.0,5.0,1,yes,2,21,18,44,6147.0
61,3.0,5.0,1,yes,2,21,18,44,6552.0
61,3.0,5.0,1,yes,2,21,18,44,6568.0
